"","Region","Subregion","Country","Rate","Count","Year"
"425","Americas","Central America","Nicaragua",NA,NA,"2013"
"426","Americas","Central America","Panama","60.548000000000002","2322","2013"
"427","Americas","Northern America","Bermuda","87.5","56","2013"
"428","Americas","Northern America","Canada","74.882000000000005","26431","2013"
"429","Americas","South America","Argentina",NA,NA,"2013"
"430","Americas","South America","Bolivia (Plurinational State of)",NA,NA,"2013"
"431","Americas","South America","Brazil","27.981999999999999","56254","2013"
"432","Americas","South America","Chile","75.290000000000006","13230","2013"
"433","Americas","South America","Colombia","44.604999999999997","20739","2013"
"434","Americas","South America","Ecuador","24.632000000000001","3869","2013"
"435","Americas","South America","Guyana","40.448","307","2013"
"436","Americas","South America","Paraguay","62.78","4087","2013"
"437","Americas","South America","Peru","28.920999999999999","8611","2013"
"438","Americas","South America","Uruguay","40.484000000000002","1372","2013"
"439","Asia","Central Asia","Kazakhstan","3.0190000000000001","514","2013"
"440","Asia","Central Asia","Tajikistan",NA,NA,"2013"
"441","Asia","Eastern Asia","Hong Kong Special Administrative Region of China","25.123000000000001","1781","2013"
"442","Asia","Eastern Asia","Japan","7.0629999999999997","9063","2013"
"443","Asia","Eastern Asia","Macao Special Administrative Region of China","9.1850000000000005","53","2013"
"444","Asia","Eastern Asia","Mongolia","14.053000000000001","405","2013"
"445","Asia","Eastern Asia","Republic of Korea","44.313000000000002","22310","2013"
"446","Asia","South-Eastern Asia","Indonesia","1.9259999999999999","4850","2013"
"447","Asia","South-Eastern Asia","Myanmar","0.69399999999999995","360","2013"
"448","Asia","South-Eastern Asia","Philippines",NA,NA,"2013"
"449","Asia","South-Eastern Asia","Singapore","26.494","1445","2013"
"450","Asia","South-Eastern Asia","Thailand","1.802","1228","2013"
"451","Asia","South-Eastern Asia","Timor-Leste",NA,NA,"2013"
"452","Asia","Southern Asia","Bhutan","9.0139999999999993","64","2013"
"453","Asia","Southern Asia","India","9.1370000000000005","117035","2013"
"454","Asia","Southern Asia","Maldives","137.74","573","2013"
"455","Asia","Southern Asia","Pakistan","1.7889999999999999","3421","2013"
"456","Asia","Southern Asia","Sri Lanka","25.286999999999999","5225","2013"
"457","Asia","Western Asia","Armenia","4.0030000000000001","116","2013"
"458","Asia","Western Asia","Azerbaijan","2.2589999999999999","212","2013"
"459","Asia","Western Asia","Bahrain",NA,NA,"2013"
"460","Asia","Western Asia","Cyprus","4.1079999999999997","47","2013"
"461","Asia","Western Asia","Georgia",NA,NA,"2013"
"462","Asia","Western Asia","Israel",NA,NA,"2013"
"463","Asia","Western Asia","Kuwait",NA,NA,"2013"
"464","Asia","Western Asia","Lebanon","3.3650000000000002","199","2013"
"465","Asia","Western Asia","Oman",NA,NA,"2013"
"466","Asia","Western Asia","Saudi Arabia",NA,NA,"2013"
"467","Asia","Western Asia","State of Palestine","3.069","133","2013"
"468","Asia","Western Asia","Syrian Arab Republic",NA,NA,"2013"
"469","Asia","Western Asia","Turkey","49.082999999999998","37266","2013"
"470","Asia","Western Asia","United Arab Emirates","3.8380000000000001","353","2013"
"471","Asia","Western Asia","Yemen",NA,NA,"2013"
"472","Europe","Eastern Europe","Belarus","5.125","483","2013"
"473","Europe","Eastern Europe","Bulgaria","8.6690000000000005","632","2013"
"474","Europe","Eastern Europe","Czech Republic","13.384","1417","2013"
"475","Europe","Eastern Europe","Hungary","60.747999999999998","5974","2013"
"476","Europe","Eastern Europe","Poland","8.0060000000000002","3055","2013"
"477","Europe","Eastern Europe","Republic of Moldova","14.92","608","2013"
"478","Europe","Eastern Europe","Romania","8.6229999999999993","1736","2013"
"479","Europe","Eastern Europe","Russian Federation","8.9130000000000003","12863","2013"
"480","Europe","Eastern Europe","Slovakia","2.9319999999999999","159","2013"
"481","Europe","Eastern Europe","Ukraine",NA,NA,"2013"
"482","Europe","Northern Europe","Denmark","32.689","1843","2013"
"483","Europe","Northern Europe","Estonia","28.885999999999999","381","2013"
"484","Europe","Northern Europe","Finland","54.936999999999998","2988","2013"
"485","Europe","Northern Europe","Iceland","223.547","731","2013"
"486","Europe","Northern Europe","Ireland","40.802","1883","2013"
"487","Europe","Northern Europe","Latvia","22.103000000000002","452","2013"
"488","Europe","Northern Europe","Lithuania","8.4749999999999996","255","2013"
"489","Europe","Northern Europe","Norway","69.423000000000002","3526","2013"
"490","Europe","Northern Europe","Sweden","154.82400000000001","14891","2013"
"491","Europe","Southern Europe","Albania","2.996","87","2013"
"492","Europe","Southern Europe","Andorra","22.222000000000001","18","2013"
"493","Europe","Southern Europe","Bosnia and Herzegovina","3.867","137","2013"
"494","Europe","Southern Europe","Croatia","13.467000000000001","576","2013"
"495","Europe","Southern Europe","Greece","4.3570000000000002","468","2013"
"496","Europe","Southern Europe","Holy See","0","0","2013"
"497","Europe","Southern Europe","Italy","7.4589999999999996","4488","2013"
"498","Europe","Southern Europe","Malta","22.065999999999999","94","2013"
"499","Europe","Southern Europe","Montenegro","3.9940000000000002","25","2013"
"500","Europe","Southern Europe","North Macedonia","7.274","151","2013"
"501","Europe","Southern Europe","Portugal","20.395","2136","2013"
"502","Europe","Southern Europe","Serbia","2.9380000000000002","262","2013"
"503","Europe","Southern Europe","Slovenia","18.323","378","2013"
"504","Europe","Southern Europe","Spain","19.013000000000002","8923","2013"
"505","Europe","Western Europe","Austria","44.18","3780","2013"
"506","Europe","Western Europe","Belgium","64.174000000000007","7158","2013"
"507","Europe","Western Europe","France","43.475000000000001","27778","2013"
"508","Europe","Western Europe","Germany","43.524000000000001","35330","2013"
"509","Europe","Western Europe","Liechtenstein","16.216000000000001","6","2013"
"510","Europe","Western Europe","Luxembourg","49.354999999999997","268","2013"
"511","Europe","Western Europe","Monaco",NA,NA,"2013"
"512","Europe","Western Europe","Netherlands","26.234999999999999","4419","2013"
"513","Europe","Western Europe","Switzerland","33.247","2696","2013"
"514","Oceania","Australia and New Zealand","Australia","86.111000000000004","20025","2013"
"515","Oceania","Australia and New Zealand","New Zealand","82.74","3739","2013"
"516","Oceania","Melanesia","Solomon Islands",NA,NA,"2013"
"517","Africa","Eastern Africa","Burundi","12.85","1265","2014"
"518","Africa","Eastern Africa","Kenya","11.101000000000001","5184","2014"
"519","Africa","Eastern Africa","Madagascar","3.786","893","2014"
"520","Africa","Eastern Africa","Mauritius",NA,NA,"2014"
"521","Africa","Eastern Africa","Mozambique",NA,NA,"2014"
"522","Africa","Eastern Africa","Rwanda",NA,NA,"2014"
"523","Africa","Eastern Africa","Uganda","37.049999999999997","13676","2014"
"524","Africa","Eastern Africa","United Republic of Tanzania","4.3999999999999997E-2","22","2014"
"525","Africa","Middle Africa","Cameroon","3.0990000000000002","703","2014"
"526","Africa","Middle Africa","Sao Tome and Principe",NA,NA,"2014"
"527","Africa","Northern Africa","Algeria","7.7510000000000003","3017","2014"
"528","Africa","Northern Africa","Egypt",NA,NA,"2014"
"529","Africa","Northern Africa","Morocco",NA,NA,"2014"
"530","Africa","Southern Africa","Botswana","131.642","2750","2014"
"531","Africa","Southern Africa","South Africa","98.3","53617","2014"
"532","Africa","Western Africa","Cabo Verde","40.734000000000002","211","2014"
"533","Africa","Western Africa","Cote d'Ivoire",NA,NA,"2014"
"534","Africa","Western Africa","Guinea",NA,NA,"2014"
"535","Africa","Western Africa","Nigeria",NA,NA,"2014"
"536","Africa","Western Africa","Senegal",NA,NA,"2014"
"537","Africa","Western Africa","Sierra Leone",NA,NA,"2014"
"538","Americas","Caribbean","Bahamas","85.713999999999999","318","2014"
"539","Americas","Caribbean","Barbados","57.543999999999997","164","2014"
"540","Americas","Caribbean","Dominica","0","0","2014"
"541","Americas","Caribbean","Dominican Republic","83.256","8463","2014"
"542","Americas","Caribbean","Grenada","142.202","155","2014"
"543","Americas","Caribbean","Jamaica","81.53","2344","2014"
"544","Americas","Caribbean","Puerto Rico",NA,NA,"2014"
"545","Americas","Caribbean","St. Kitts and Nevis",NA,NA,"2014"
"546","Americas","Caribbean","St. Vincent and the Grenadines",NA,NA,"2014"
"547","Americas","Caribbean","Trinidad and Tobago","66.739999999999995","909","2014"
"548","Americas","Central America","Belize","42.21","149","2014"
"549","Americas","Central America","Costa Rica","152.304","7303","2014"
"550","Americas","Central America","El Salvador","40.619999999999997","2557","2014"
"551","Americas","Central America","Guatemala","76.957999999999998","12254","2014"
"552","Americas","Central America","Honduras","26.128","2340","2014"
"553","Americas","Central America","Mexico","28.922999999999998","34810","2014"
"554","Americas","Central America","Nicaragua",NA,NA,"2014"
"555","Americas","Central America","Panama","68.981999999999999","2691","2014"
"556","Americas","Northern America","Bermuda","93.75","60","2014"
"557","Americas","Northern America","Canada","73.057000000000002","26055","2014"
"558","Americas","South America","Argentina","31.613","13479","2014"
"559","Americas","South America","Bolivia (Plurinational State of)",NA,NA,"2014"
"560","Americas","South America","Brazil",NA,NA,"2014"
"561","Americas","South America","Chile","67.295000000000002","11951","2014"
"562","Americas","South America","Colombia","44.956000000000003","21115","2014"
"563","Americas","South America","Ecuador","18.957000000000001","3024","2014"
"564","Americas","South America","Guyana",NA,NA,"2014"
"565","Americas","South America","Paraguay","64.667000000000002","4268","2014"
"566","Americas","South America","Peru","29.349","8831","2014"
"567","Americas","South America","Uruguay","45.411999999999999","1544","2014"
"568","Asia","Central Asia","Kazakhstan","2.5259999999999998","437","2014"
"569","Asia","Central Asia","Tajikistan",NA,NA,"2014"
"570","Asia","Eastern Asia","Hong Kong Special Administrative Region of China",NA,NA,"2014"
"571","Asia","Eastern Asia","Japan","6.7489999999999997","8650","2014"
"572","Asia","Eastern Asia","Macao Special Administrative Region of China","9.3219999999999992","55","2014"
"573","Asia","Eastern Asia","Mongolia","12.007","353","2014"
"574","Asia","Eastern Asia","Republic of Korea","41.603999999999999","21055","2014"
"575","Asia","South-Eastern Asia","Indonesia","2.1549999999999998","5499","2014"
"576","Asia","South-Eastern Asia","Myanmar",NA,NA,"2014"
"577","Asia","South-Eastern Asia","Philippines",NA,NA,"2014"
"578","Asia","South-Eastern Asia","Singapore","27.795999999999999","1536","2014"
"579","Asia","South-Eastern Asia","Thailand","1.7809999999999999","1219","2014"
"580","Asia","South-Eastern Asia","Timor-Leste",NA,NA,"2014"
"581","Asia","Southern Asia","Bhutan","11.266","81","2014"
"582","Asia","Southern Asia","India",NA,NA,"2014"
"583","Asia","Southern Asia","Maldives",NA,NA,"2014"
"584","Asia","Southern Asia","Pakistan","1.85","3614","2014"
"585","Asia","Southern Asia","Sri Lanka","26.605","5531","2014"
"586","Asia","Western Asia","Armenia","3.331","97","2014"
"587","Asia","Western Asia","Azerbaijan","2.2509999999999999","214","2014"
"588","Asia","Western Asia","Bahrain",NA,NA,"2014"
"589","Asia","Western Asia","Cyprus","4.4269999999999996","51","2014"
"590","Asia","Western Asia","Georgia","3.2469999999999999","131","2014"
"591","Asia","Western Asia","Israel",NA,NA,"2014"
"592","Asia","Western Asia","Kuwait",NA,NA,"2014"
"593","Asia","Western Asia","Lebanon","3.258","204","2014"
"594","Asia","Western Asia","Oman","2.9550000000000001","119","2014"
"595","Asia","Western Asia","Saudi Arabia",NA,NA,"2014"
"596","Asia","Western Asia","State of Palestine",NA,NA,"2014"
"597","Asia","Western Asia","Syrian Arab Republic",NA,NA,"2014"
"598","Asia","Western Asia","Turkey","53.994","41699","2014"
"599","Asia","Western Asia","United Arab Emirates","4.1459999999999999","382","2014"
"600","Asia","Western Asia","Yemen",NA,NA,"2014"
"601","Europe","Eastern Europe","Belarus","4.782","451","2014"
"602","Europe","Eastern Europe","Bulgaria","8.4179999999999993","610","2014"
"603","Europe","Eastern Europe","Czech Republic","13.521000000000001","1432","2014"
"604","Europe","Eastern Europe","Hungary","7.8840000000000003","773","2014"
"605","Europe","Eastern Europe","Poland","7.6950000000000003","2931","2014"
"606","Europe","Eastern Europe","Republic of Moldova","15.91","648","2014"
"607","Europe","Eastern Europe","Romania","7.5659999999999998","1516","2014"
"608","Europe","Eastern Europe","Russian Federation","9.8840000000000003","14299","2014"
"609","Europe","Eastern Europe","Slovakia","12.581","683","2014"
"610","Europe","Eastern Europe","Ukraine",NA,NA,"2014"
"611","Europe","Northern Europe","Denmark","41.808","2368","2014"
"612","Europe","Northern Europe","Estonia","25.76","339","2014"
"613","Europe","Northern Europe","Finland","51.73","2825","2014"
"614","Europe","Northern Europe","Iceland","127.35599999999999","419","2014"
"615","Europe","Northern Europe","Ireland","40.284999999999997","1864","2014"
"616","Europe","Northern Europe","Latvia","27.363","553","2014"
"617","Europe","Northern Europe","Lithuania","10.67","317","2014"
"618","Europe","Northern Europe","Norway","72.850999999999999","3746","2014"
"619","Europe","Northern Europe","Sweden","174.47399999999999","16910","2014"
"620","Europe","Southern Europe","Albania","3.3490000000000002","97","2014"
"621","Europe","Southern Europe","Andorra","20.253","16","2014"
"622","Europe","Southern Europe","Bosnia and Herzegovina","3.8479999999999999","134","2014"
"623","Europe","Southern Europe","Croatia","14.192","604","2014"
"624","Europe","Southern Europe","Greece","4.3550000000000004","466","2014"
"625","Europe","Southern Europe","Holy See","0","0","2014"
"626","Europe","Southern Europe","Italy","7.87","4754","2014"
"627","Europe","Southern Europe","Malta","17.907","77","2014"
"628","Europe","Southern Europe","Montenegro","4.944","31","2014"
"629","Europe","Southern Europe","North Macedonia","6.4969999999999999","135","2014"
"630","Europe","Southern Europe","Portugal","22.375","2331","2014"
"631","Europe","Southern Europe","Serbia","3.2370000000000001","288","2014"
"632","Europe","Southern Europe","Slovenia","14.32","296","2014"
"633","Europe","Southern Europe","Spain","20.239999999999998","9468","2014"
"634","Europe","Western Europe","Austria","41.37","3564","2014"
"635","Europe","Western Europe","Belgium","61.465000000000003","6897","2014"
"636","Europe","Western Europe","France","48.226999999999997","30959","2014"
"637","Europe","Western Europe","Germany","42.920999999999999","34959","2014"
"638","Europe","Western Europe","Liechtenstein","21.622","8","2014"
"639","Europe","Western Europe","Luxembourg","64.685000000000002","359","2014"
"640","Europe","Western Europe","Monaco","40.540999999999997","15","2014"
"641","Europe","Western Europe","Netherlands","25.407","4292","2014"
"642","Europe","Western Europe","Switzerland","33.475999999999999","2747","2014"
"643","Oceania","Australia and New Zealand","Australia","87.9","20741","2014"
"644","Oceania","Australia and New Zealand","New Zealand","81.83","3738","2014"
"645","Oceania","Melanesia","Solomon Islands",NA,NA,"2014"
"646","Africa","Eastern Africa","Burundi",NA,NA,"2015"
"647","Africa","Eastern Africa","Kenya","12.874000000000001","6164","2015"
"648","Africa","Eastern Africa","Madagascar","4.601","1115","2015"
"649","Africa","Eastern Africa","Mauritius",NA,NA,"2015"
"650","Africa","Eastern Africa","Mozambique",NA,NA,"2015"
"651","Africa","Eastern Africa","Rwanda",NA,NA,"2015"
"652","Africa","Eastern Africa","Uganda",NA,NA,"2015"
"653","Africa","Eastern Africa","United Republic of Tanzania","0.10100000000000001","52","2015"
"654","Africa","Middle Africa","Cameroon",NA,NA,"2015"
"655","Africa","Middle Africa","Sao Tome and Principe",NA,NA,"2015"
"656","Africa","Northern Africa","Algeria","8.4580000000000002","3360","2015"
"657","Africa","Northern Africa","Egypt",NA,NA,"2015"
"658","Africa","Northern Africa","Morocco","10.048","3483","2015"
"659","Africa","Southern Africa","Botswana",NA,NA,"2015"
"660","Africa","Southern Africa","South Africa","93.697000000000003","51895","2015"
"661","Africa","Western Africa","Cabo Verde","41.905000000000001","220","2015"
"662","Africa","Western Africa","Cote d'Ivoire",NA,NA,"2015"
"663","Africa","Western Africa","Guinea",NA,NA,"2015"
"664","Africa","Western Africa","Nigeria",NA,NA,"2015"
"665","Africa","Western Africa","Senegal","1.7290000000000001","252","2015"
"666","Africa","Western Africa","Sierra Leone",NA,NA,"2015"
"667","Americas","Caribbean","Bahamas","80.748999999999995","302","2015"
"668","Americas","Caribbean","Barbados","68.069999999999993","194","2015"
"669","Americas","Caribbean","Dominica","0","0","2015"
"670","Americas","Caribbean","Dominican Republic","65.561000000000007","6741","2015"
"671","Americas","Caribbean","Grenada","118.182","130","2015"
"672","Americas","Caribbean","Jamaica","70.805999999999997","2047","2015"
"673","Americas","Caribbean","Puerto Rico",NA,NA,"2015"
"674","Americas","Caribbean","St. Kitts and Nevis",NA,NA,"2015"
"675","Americas","Caribbean","St. Vincent and the Grenadines",NA,NA,"2015"
"676","Americas","Caribbean","Trinidad and Tobago","50.73","695","2015"
"677","Americas","Central America","Belize","51.247","185","2015"
"678","Americas","Central America","Costa Rica","149.44300000000001","7245","2015"
"679","Americas","Central America","El Salvador","70.197999999999993","4440","2015"
"680","Americas","Central America","Guatemala","65.843999999999994","10701","2015"
"681","Americas","Central America","Honduras","16.283999999999999","1484","2015"
"682","Americas","Central America","Mexico","29.236999999999998","35628","2015"
"683","Americas","Central America","Nicaragua",NA,NA,"2015"
"684","Americas","Central America","Panama","79.435000000000002","3152","2015"
"685","Americas","Northern America","Bermuda","132.81299999999999","85","2015"
"686","Americas","Northern America","Canada","76.203999999999994","27454","2015"
"687","Americas","South America","Argentina","37.408999999999999","16114","2015"
"688","Americas","South America","Bolivia (Plurinational State of)",NA,NA,"2015"
"689","Americas","South America","Brazil",NA,NA,"2015"
"690","Americas","South America","Chile","65.262","11727","2015"
"691","Americas","South America","Colombia","46.536999999999999","22115","2015"
"692","Americas","South America","Ecuador","64.977000000000004","10534","2015"
"693","Americas","South America","Guyana","49.543999999999997","380","2015"
"694","Americas","South America","Paraguay","74.210999999999999","4964","2015"
"695","Americas","South America","Peru","30.18","9196","2015"
"696","Americas","South America","Uruguay","46.366","1582","2015"
"697","Asia","Central Asia","Kazakhstan","2.6579999999999999","467","2015"
"698","Asia","Central Asia","Tajikistan",NA,NA,"2015"
"699","Asia","Eastern Asia","Hong Kong Special Administrative Region of China",NA,NA,"2015"
"700","Asia","Eastern Asia","Japan","6.19","7922","2015"
"701","Asia","Eastern Asia","Macao Special Administrative Region of China","9.468","57","2015"
"702","Asia","Eastern Asia","Mongolia","11.975","359","2015"
"703","Asia","Eastern Asia","Republic of Korea","41.883000000000003","21286","2015"
"704","Asia","South-Eastern Asia","Indonesia","1.95","5039","2015"
"705","Asia","South-Eastern Asia","Myanmar",NA,NA,"2015"
"706","Asia","South-Eastern Asia","Philippines",NA,NA,"2015"
"707","Asia","South-Eastern Asia","Singapore","26.036999999999999","1456","2015"
"708","Asia","South-Eastern Asia","Thailand","5.8840000000000003","4043","2015"
"709","Asia","South-Eastern Asia","Timor-Leste","4.5990000000000002","55","2015"
"710","Asia","Southern Asia","Bhutan","9.3409999999999993","68","2015"
"711","Asia","Southern Asia","India",NA,NA,"2015"
"712","Asia","Southern Asia","Maldives",NA,NA,"2015"
"713","Asia","Southern Asia","Pakistan","1.821","3632","2015"
"714","Asia","Southern Asia","Sri Lanka","27.725999999999999","5797","2015"
"715","Asia","Western Asia","Armenia","4.101","120","2015"
"716","Asia","Western Asia","Azerbaijan",NA,NA,"2015"
"717","Asia","Western Asia","Bahrain",NA,NA,"2015"
"718","Asia","Western Asia","Cyprus","2.9289999999999998","34","2015"
"719","Asia","Western Asia","Georgia",NA,NA,"2015"
"720","Asia","Western Asia","Israel",NA,NA,"2015"
"721","Asia","Western Asia","Kuwait",NA,NA,"2015"
"722","Asia","Western Asia","Lebanon","3.153","206","2015"
"723","Asia","Western Asia","Oman","3.258","139","2015"
"724","Asia","Western Asia","Saudi Arabia","0.129","41","2015"
"725","Asia","Western Asia","State of Palestine",NA,NA,"2015"
"726","Asia","Western Asia","Syrian Arab Republic",NA,NA,"2015"
"727","Asia","Western Asia","Turkey","50.436999999999998","39608","2015"
"728","Asia","Western Asia","United Arab Emirates","4.0810000000000004","378","2015"
"729","Asia","Western Asia","Yemen",NA,NA,"2015"
"730","Europe","Eastern Europe","Belarus",NA,NA,"2015"
"731","Europe","Eastern Europe","Bulgaria","8.375","603","2015"
"732","Europe","Eastern Europe","Czech Republic","13.414","1422","2015"
"733","Europe","Eastern Europe","Hungary","17.242999999999999","1686","2015"
"734","Europe","Eastern Europe","Poland","7.2439999999999998","2755","2015"
"735","Europe","Eastern Europe","Republic of Moldova",NA,NA,"2015"
"736","Europe","Eastern Europe","Romania","8.7330000000000005","1740","2015"
"737","Europe","Eastern Europe","Russian Federation","11.163","16184","2015"
"738","Europe","Eastern Europe","Slovakia","11.865","645","2015"
"739","Europe","Eastern Europe","Ukraine",NA,NA,"2015"
"740","Europe","Northern Europe","Denmark","45.896000000000001","2611","2015"
"741","Europe","Northern Europe","Estonia","42.814","563","2015"
"742","Europe","Northern Europe","Finland","50.884999999999998","2789","2015"
"743","Europe","Northern Europe","Iceland","133.93899999999999","442","2015"
"744","Europe","Northern Europe","Ireland","44.625999999999998","2076","2015"
"745","Europe","Northern Europe","Latvia","23.323","466","2015"
"746","Europe","Northern Europe","Lithuania","8.9700000000000006","263","2015"
"747","Europe","Northern Europe","Norway","83.826999999999998","4359","2015"
"748","Europe","Northern Europe","Sweden","156.03700000000001","15237","2015"
"749","Europe","Southern Europe","Albania","5.1539999999999999","149","2015"
"750","Europe","Southern Europe","Andorra","14.103","11","2015"
"751","Europe","Southern Europe","Bosnia and Herzegovina","4.7830000000000004","164","2015"
"752","Europe","Southern Europe","Croatia","14.292","605","2015"
"753","Europe","Southern Europe","Greece","5.1970000000000001","554","2015"
"754","Europe","Southern Europe","Holy See","0","0","2015"
"755","Europe","Southern Europe","Italy","7.4470000000000001","4511","2015"
"756","Europe","Southern Europe","Malta","23.963000000000001","104","2015"
"757","Europe","Southern Europe","Montenegro","4.1470000000000002","26","2015"
"758","Europe","Southern Europe","North Macedonia","5.7720000000000002","120","2015"
"759","Europe","Southern Europe","Portugal","23.582000000000001","2445","2015"
"760","Europe","Southern Europe","Serbia","2.8279999999999998","251","2015"
"761","Europe","Southern Europe","Slovenia","12.458","258","2015"
"762","Europe","Southern Europe","Spain","21.145","9869","2015"
"763","Europe","Western Europe","Austria","40.085000000000001","3479","2015"
"764","Europe","Western Europe","Belgium","59.726999999999997","6742","2015"
"765","Europe","Western Europe","France","51.639000000000003","33283","2015"
"766","Europe","Western Europe","Germany","41.895000000000003","34265","2015"
"767","Europe","Western Europe","Liechtenstein","24.324000000000002","9","2015"
"768","Europe","Western Europe","Luxembourg","57.847999999999999","328","2015"
"769","Europe","Western Europe","Monaco","15.789","6","2015"
"770","Europe","Western Europe","Netherlands","24.542000000000002","4157","2015"
"771","Europe","Western Europe","Switzerland","32.661999999999999","2710","2015"
"772","Oceania","Australia and New Zealand","Australia","91.706000000000003","21948","2015"
"773","Oceania","Australia and New Zealand","New Zealand","111.658","5153","2015"
"774","Oceania","Melanesia","Solomon Islands",NA,NA,"2015"
"775","Africa","Eastern Africa","Burundi",NA,NA,"2016"
"776","Africa","Eastern Africa","Kenya","12.696999999999999","6228","2016"
"777","Africa","Eastern Africa","Madagascar",NA,NA,"2016"
"778","Africa","Eastern Africa","Mauritius",NA,NA,"2016"
"779","Africa","Eastern Africa","Mozambique",NA,NA,"2016"
"780","Africa","Eastern Africa","Rwanda",NA,NA,"2016"
"781","Africa","Eastern Africa","Uganda","49.302999999999997","19548","2016"
"782","Africa","Eastern Africa","United Republic of Tanzania",NA,NA,"2016"
"783","Africa","Middle Africa","Cameroon",NA,NA,"2016"
"784","Africa","Middle Africa","Sao Tome and Principe",NA,NA,"2016"
"785","Africa","Northern Africa","Algeria",NA,NA,"2016"
"786","Africa","Northern Africa","Egypt",NA,NA,"2016"
"787","Africa","Northern Africa","Morocco","8.0250000000000004","2819","2016"
"788","Africa","Southern Africa","Botswana",NA,NA,"2016"
"789","Africa","Southern Africa","South Africa","88.35","49660","2016"
"790","Africa","Western Africa","Cabo Verde",NA,NA,"2016"
"791","Africa","Western Africa","Cote d'Ivoire",NA,NA,"2016"
"792","Africa","Western Africa","Guinea",NA,NA,"2016"
"793","Africa","Western Africa","Nigeria",NA,NA,"2016"
"794","Africa","Western Africa","Senegal","0.85399999999999998","128","2016"
"795","Africa","Western Africa","Sierra Leone",NA,NA,"2016"
"796","Americas","Caribbean","Bahamas","78.570999999999998","297","2016"
"797","Americas","Caribbean","Barbados","63.636000000000003","182","2016"
"798","Americas","Caribbean","Dominica","0","0","2016"
"799","Americas","Caribbean","Dominican Republic","62.579000000000001","6507","2016"
"800","Americas","Caribbean","Grenada","208.18199999999999","229","2016"
"801","Americas","Caribbean","Jamaica","53.889000000000003","1566","2016"
"802","Americas","Caribbean","Puerto Rico",NA,NA,"2016"
"803","Americas","Caribbean","St. Kitts and Nevis",NA,NA,"2016"
"804","Americas","Caribbean","St. Vincent and the Grenadines","99.082999999999998","108","2016"
"805","Americas","Caribbean","Trinidad and Tobago",NA,NA,"2016"
"806","Americas","Central America","Belize",NA,NA,"2016"
"807","Americas","Central America","Costa Rica","153.072","7499","2016"
"808","Americas","Central America","El Salvador","40.622999999999998","2582","2016"
"809","Americas","Central America","Guatemala","62.594000000000001","10380","2016"
"810","Americas","Central America","Honduras","16.632999999999999","1542","2016"
"811","Americas","Central America","Mexico","29.640999999999998","36557","2016"
"812","Americas","Central America","Nicaragua",NA,NA,"2016"
"813","Americas","Central America","Panama","80.430999999999997","3247","2016"
"814","Americas","Northern America","Bermuda","142.857","90","2016"
"815","Americas","Northern America","Canada","83.8","30489","2016"
"816","Americas","South America","Argentina","28.556000000000001","12424","2016"
"817","Americas","South America","Bolivia (Plurinational State of)",NA,NA,"2016"
"818","Americas","South America","Brazil",NA,NA,"2016"
"819","Americas","South America","Chile","67.346000000000004","12263","2016"
"820","Americas","South America","Colombia","44.418999999999997","21399","2016"
"821","Americas","South America","Ecuador","65.034999999999997","10725","2016"
"822","Americas","South America","Guyana","37.484000000000002","289","2016"
"823","Americas","South America","Paraguay","71.805999999999997","4867","2016"
"824","Americas","South America","Peru","29.26","9049","2016"
"825","Americas","South America","Uruguay","46.582999999999998","1595","2016"
"826","Asia","Central Asia","Kazakhstan",NA,NA,"2016"
"827","Asia","Central Asia","Tajikistan",NA,NA,"2016"
"828","Asia","Eastern Asia","Hong Kong Special Administrative Region of China",NA,NA,"2016"
"829","Asia","Eastern Asia","Japan","5.617","7177","2016"
"830","Asia","Eastern Asia","Macao Special Administrative Region of China","9.4619999999999997","58","2016"
"831","Asia","Eastern Asia","Mongolia","9.49","290","2016"
"832","Asia","Eastern Asia","Republic of Korea","43.543999999999997","22200","2016"
"833","Asia","South-Eastern Asia","Indonesia","2.0059999999999998","5247","2016"
"834","Asia","South-Eastern Asia","Myanmar",NA,NA,"2016"
"835","Asia","South-Eastern Asia","Philippines",NA,NA,"2016"
"836","Asia","South-Eastern Asia","Singapore","25.31","1431","2016"
"837","Asia","South-Eastern Asia","Thailand","5.4939999999999998","3789","2016"
"838","Asia","South-Eastern Asia","Timor-Leste","13.29","162","2016"
"839","Asia","Southern Asia","Bhutan","10.448","77","2016"
"840","Asia","Southern Asia","India",NA,NA,"2016"
"841","Asia","Southern Asia","Maldives",NA,NA,"2016"
"842","Asia","Southern Asia","Pakistan","1.887","3842","2016"
"843","Asia","Southern Asia","Sri Lanka","27.591000000000001","5800","2016"
"844","Asia","Western Asia","Armenia","4.0190000000000001","118","2016"
"845","Asia","Western Asia","Azerbaijan","1.0780000000000001","105","2016"
"846","Asia","Western Asia","Bahrain",NA,NA,"2016"
"847","Asia","Western Asia","Cyprus","3.6749999999999998","43","2016"
"848","Asia","Western Asia","Georgia",NA,NA,"2016"
"849","Asia","Western Asia","Israel",NA,NA,"2016"
"850","Asia","Western Asia","Kuwait",NA,NA,"2016"
"851","Asia","Western Asia","Lebanon","2.8149999999999999","189","2016"
"852","Asia","Western Asia","Oman","2.992","134","2016"
"853","Asia","Western Asia","Saudi Arabia",NA,NA,"2016"
"854","Asia","Western Asia","State of Palestine",NA,NA,"2016"
"855","Asia","Western Asia","Syrian Arab Republic",NA,NA,"2016"
