"","Region","Subregion","Country","Rate","Count","Year"
"901","Americas","Central America","Nicaragua",NA,NA,"2016"
"902","Americas","Central America","Panama","62.2","2511","2016"
"903","Americas","Northern America","Bermuda","73.02","46","2016"
"904","Americas","Northern America","Canada","146.80000000000001","53411","2016"
"905","Americas","Northern America","United States of America","248.59","803000","2016"
"906","Americas","South America","Argentina","328.64","142986","2016"
"907","Americas","South America","Bolivia (Plurinational State of)","73.5","8108","2016"
"908","Americas","South America","Brazil","291.48","600920","2016"
"909","Americas","South America","Chile","65.94","12007","2016"
"910","Americas","South America","Colombia","372.82","179607","2016"
"911","Americas","South America","Ecuador","44.34","7312","2016"
"912","Americas","South America","Guyana","149.68","1154","2016"
"913","Americas","South America","Paraguay","9.8000000000000007","664","2016"
"914","Americas","South America","Peru","73.47","22720","2016"
"915","Americas","South America","Suriname","70.09","396","2016"
"916","Americas","South America","Uruguay","16.62","569","2016"
"917","Asia","Central Asia","Kazakhstan",NA,NA,"2016"
"918","Asia","Central Asia","Kyrgyzstan","4.66","283","2016"
"919","Asia","Central Asia","Tajikistan",NA,NA,"2016"
"920","Asia","Central Asia","Turkmenistan",NA,NA,"2016"
"921","Asia","Central Asia","Uzbekistan","4.79","1505","2016"
"922","Asia","Eastern Asia","Hong Kong Special Administrative Region of China",NA,NA,"2016"
"923","Asia","Eastern Asia","Japan","19.07","24365","2016"
"924","Asia","Eastern Asia","Macao Special Administrative Region of China","279.45","1713","2016"
"925","Asia","Eastern Asia","Mongolia","61.91","1892","2016"
"926","Asia","Eastern Asia","Republic of Korea","98.13","50028","2016"
"927","Asia","South-Eastern Asia","Brunei Darussalam",NA,NA,"2016"
"928","Asia","South-Eastern Asia","Indonesia","5.53","14468","2016"
"929","Asia","South-Eastern Asia","Malaysia",NA,NA,"2016"
"930","Asia","South-Eastern Asia","Myanmar","8.7100000000000009","4619","2016"
"931","Asia","South-Eastern Asia","Singapore","8.6999999999999993","492","2016"
"932","Asia","South-Eastern Asia","Thailand",NA,NA,"2016"
"933","Asia","Southern Asia","Bangladesh",NA,NA,"2016"
"934","Asia","Southern Asia","Bhutan","54.27","400","2016"
"935","Asia","Southern Asia","India",NA,NA,"2016"
"936","Asia","Southern Asia","Maldives",NA,NA,"2016"
"937","Asia","Southern Asia","Nepal","0.24","66","2016"
"938","Asia","Southern Asia","Pakistan","14.58","29694","2016"
"939","Asia","Southern Asia","Sri Lanka","16.95","3563","2016"
"940","Asia","Western Asia","Armenia","6.34","186","2016"
"941","Asia","Western Asia","Azerbaijan","3.42","333","2016"
"942","Asia","Western Asia","Bahrain",NA,NA,"2016"
"943","Asia","Western Asia","Cyprus","12.39","145","2016"
"944","Asia","Western Asia","Georgia",NA,NA,"2016"
"945","Asia","Western Asia","Israel",NA,NA,"2016"
"946","Asia","Western Asia","Jordan",NA,NA,"2016"
"947","Asia","Western Asia","Kuwait",NA,NA,"2016"
"948","Asia","Western Asia","Lebanon","111.57","7491","2016"
"949","Asia","Western Asia","Oman","0.92","41","2016"
"950","Asia","Western Asia","Qatar",NA,NA,"2016"
"951","Asia","Western Asia","Saudi Arabia",NA,NA,"2016"
"952","Asia","Western Asia","State of Palestine",NA,NA,"2016"
"953","Asia","Western Asia","Syrian Arab Republic",NA,NA,"2016"
"954","Asia","Western Asia","Turkey","87.56","69896","2016"
"955","Asia","Western Asia","United Arab Emirates","3.72","348","2016"
"956","Asia","Western Asia","Yemen",NA,NA,"2016"
"957","Europe","Eastern Europe","Belarus",NA,NA,"2016"
"958","Europe","Eastern Europe","Bulgaria","34.54","2470","2016"
"959","Europe","Eastern Europe","Czech Republic","47.56","5050","2016"
"960","Europe","Eastern Europe","Hungary",NA,NA,"2016"
"961","Europe","Eastern Europe","Poland","20.059999999999999","7621","2016"
"962","Europe","Eastern Europe","Republic of Moldova",NA,NA,"2016"
"963","Europe","Eastern Europe","Romania","1.54","304","2016"
"964","Europe","Eastern Europe","Russian Federation","17.309999999999999","25153","2016"
"965","Europe","Eastern Europe","Slovakia","30.6","1665","2016"
"966","Europe","Eastern Europe","Ukraine",NA,NA,"2016"
"967","Europe","Northern Europe","Denmark","30.34","1733","2016"
"968","Europe","Northern Europe","Estonia",NA,NA,"2016"
"969","Europe","Northern Europe","Finland","28.96","1592","2016"
"970","Europe","Northern Europe","Iceland","22.29","74","2016"
"971","Europe","Northern Europe","Ireland","76.53","3594","2016"
"972","Europe","Northern Europe","Latvia","33.28","657","2016"
"973","Europe","Northern Europe","Lithuania","7.47","216","2016"
"974","Europe","Northern Europe","Norway","41.88","2199","2016"
"975","Europe","Northern Europe","Sweden","50.42","4959","2016"
"976","Europe","Southern Europe","Albania","4.09","118","2016"
"977","Europe","Southern Europe","Andorra",NA,NA,"2016"
"978","Europe","Southern Europe","Bosnia and Herzegovina","29.8","1009","2016"
"979","Europe","Southern Europe","Croatia","18.77","790","2016"
"980","Europe","Southern Europe","Greece","14.27","1515","2016"
"981","Europe","Southern Europe","Holy See",NA,NA,"2016"
"982","Europe","Southern Europe","Italy","105.53","64015","2016"
"983","Europe","Southern Europe","Malta",NA,NA,"2016"
"984","Europe","Southern Europe","Montenegro","20.41","128","2016"
"985","Europe","Southern Europe","North Macedonia","8.31","173","2016"
"986","Europe","Southern Europe","Portugal","5.05","521","2016"
"987","Europe","Southern Europe","Serbia","15.12","1339","2016"
"988","Europe","Southern Europe","Slovenia","71.89","1491","2016"
"989","Europe","Southern Europe","Spain","37.159999999999997","17331","2016"
"990","Europe","Western Europe","Austria","37.64","3292","2016"
"991","Europe","Western Europe","Belgium","614.44000000000005","69763","2016"
"992","Europe","Western Europe","France","375.63","242910","2016"
"993","Europe","Western Europe","Germany","170.37","140033","2016"
"994","Europe","Western Europe","Liechtenstein","186.84","71","2016"
"995","Europe","Western Europe","Luxembourg","98.27","569","2016"
"996","Europe","Western Europe","Monaco",NA,NA,"2016"
"997","Europe","Western Europe","Netherlands","29.56","5020","2016"
"998","Europe","Western Europe","Switzerland","6.84","573","2016"
"999","Oceania","Australia and New Zealand","Australia","292.57","70986","2016"
"1000","Oceania","Australia and New Zealand","New Zealand","509.94","23758","2016"
"1001","Oceania","Melanesia","Solomon Islands",NA,NA,"2016"
"1002","Africa","Eastern Africa","Burundi",NA,NA,"2017"
"1003","Africa","Eastern Africa","Kenya","31.8","15968","2017"
"1004","Africa","Eastern Africa","Madagascar",NA,NA,"2017"
"1005","Africa","Eastern Africa","Mauritius",NA,NA,"2017"
"1006","Africa","Eastern Africa","Mozambique",NA,NA,"2017"
"1007","Africa","Eastern Africa","Rwanda",NA,NA,"2017"
"1008","Africa","Eastern Africa","Uganda","13.92","5732","2017"
"1009","Africa","Eastern Africa","United Republic of Tanzania",NA,NA,"2017"
"1010","Africa","Eastern Africa","Zimbabwe",NA,NA,"2017"
"1011","Africa","Middle Africa","Cameroon","18.149999999999999","4458","2017"
"1012","Africa","Middle Africa","Sao Tome and Principe",NA,NA,"2017"
"1013","Africa","Northern Africa","Algeria",NA,NA,"2017"
"1014","Africa","Northern Africa","Egypt",NA,NA,"2017"
"1015","Africa","Northern Africa","Morocco","331.31","117883","2017"
"1016","Africa","Southern Africa","Botswana",NA,NA,"2017"
"1017","Africa","Southern Africa","Eswatini",NA,NA,"2017"
"1018","Africa","Southern Africa","Lesotho",NA,NA,"2017"
"1019","Africa","Southern Africa","South Africa","293.55","167352","2017"
"1020","Africa","Western Africa","Benin","47.74","5335","2017"
"1021","Africa","Western Africa","Cabo Verde",NA,NA,"2017"
"1022","Africa","Western Africa","Cote d'Ivoire",NA,NA,"2017"
"1023","Africa","Western Africa","Guinea",NA,NA,"2017"
"1024","Africa","Western Africa","Guinea-Bissau",NA,NA,"2017"
"1025","Africa","Western Africa","Nigeria",NA,NA,"2017"
"1026","Africa","Western Africa","Senegal",NA,NA,"2017"
"1027","Africa","Western Africa","Sierra Leone",NA,NA,"2017"
"1028","Americas","Caribbean","Bahamas","1008.9","3854","2017"
"1029","Americas","Caribbean","Barbados","502.45","1437","2017"
"1030","Americas","Caribbean","Dominica","88.73","63","2017"
"1031","Americas","Caribbean","Dominican Republic",NA,NA,"2017"
"1032","Americas","Caribbean","Grenada","337.84","375","2017"
"1033","Americas","Caribbean","Jamaica","98.73","2884","2017"
"1034","Americas","Caribbean","Puerto Rico","100.35","3175","2017"
"1035","Americas","Caribbean","St. Kitts and Nevis",NA,NA,"2017"
"1036","Americas","Caribbean","St. Vincent and the Grenadines",NA,NA,"2017"
"1037","Americas","Caribbean","Trinidad and Tobago",NA,NA,"2017"
"1038","Americas","Central America","Belize",NA,NA,"2017"
"1039","Americas","Central America","Costa Rica","155.44999999999999","7695","2017"
"1040","Americas","Central America","El Salvador","58.63","3745","2017"
"1041","Americas","Central America","Guatemala",NA,NA,"2017"
"1042","Americas","Central America","Honduras","21.77","2053","2017"
"1043","Americas","Central America","Mexico","43.97","54866","2017"
"1044","Americas","Central America","Nicaragua",NA,NA,"2017"
"1045","Americas","Central America","Panama","81.400000000000006","3343","2017"
"1046","Americas","Northern America","Bermuda","58.73","37","2017"
"1047","Americas","Northern America","Canada","150.81","55394","2017"
"1048","Americas","Northern America","United States of America","249.41","810800","2017"
"1049","Americas","South America","Argentina","323.45999999999998","142120","2017"
"1050","Americas","South America","Bolivia (Plurinational State of)",NA,NA,"2017"
"1051","Americas","South America","Brazil","284.79000000000002","591881","2017"
"1052","Americas","South America","Chile","59.39","10969","2017"
"1053","Americas","South America","Colombia","250.55","122545","2017"
"1054","Americas","South America","Ecuador","38.86","6522","2017"
"1055","Americas","South America","Guyana","271.23","2102","2017"
"1056","Americas","South America","Paraguay","3.12","214","2017"
"1057","Americas","South America","Peru","82.78","26028","2017"
"1058","Americas","South America","Suriname","63.16","360","2017"
"1059","Americas","South America","Uruguay","12.48","429","2017"
"1060","Asia","Central Asia","Kazakhstan","11.34","2050","2017"
"1061","Asia","Central Asia","Kyrgyzstan",NA,NA,"2017"
"1062","Asia","Central Asia","Tajikistan",NA,NA,"2017"
"1063","Asia","Central Asia","Turkmenistan",NA,NA,"2017"
"1064","Asia","Central Asia","Uzbekistan","4.37","1397","2017"
"1065","Asia","Eastern Asia","Hong Kong Special Administrative Region of China",NA,NA,"2017"
"1066","Asia","Eastern Asia","Japan",NA,NA,"2017"
"1067","Asia","Eastern Asia","Macao Special Administrative Region of China","279.77999999999997","1743","2017"
"1068","Asia","Eastern Asia","Mongolia","12.78","398","2017"
"1069","Asia","Eastern Asia","Republic of Korea","87.31","44611","2017"
"1070","Asia","South-Eastern Asia","Brunei Darussalam",NA,NA,"2017"
"1071","Asia","South-Eastern Asia","Indonesia","4.6900000000000004","12405","2017"
"1072","Asia","South-Eastern Asia","Malaysia",NA,NA,"2017"
"1073","Asia","South-Eastern Asia","Myanmar",NA,NA,"2017"
"1074","Asia","South-Eastern Asia","Singapore","7.36","420","2017"
"1075","Asia","South-Eastern Asia","Thailand",NA,NA,"2017"
"1076","Asia","Southern Asia","Bangladesh",NA,NA,"2017"
"1077","Asia","Southern Asia","Bhutan","131.37","980","2017"
"1078","Asia","Southern Asia","India",NA,NA,"2017"
"1079","Asia","Southern Asia","Maldives",NA,NA,"2017"
"1080","Asia","Southern Asia","Nepal",NA,NA,"2017"
"1081","Asia","Southern Asia","Pakistan","13.13","27306","2017"
"1082","Asia","Southern Asia","Sri Lanka",NA,NA,"2017"
"1083","Asia","Western Asia","Armenia","6.15","181","2017"
"1084","Asia","Western Asia","Azerbaijan","3.75","369","2017"
"1085","Asia","Western Asia","Bahrain",NA,NA,"2017"
"1086","Asia","Western Asia","Cyprus","12.2","144","2017"
"1087","Asia","Western Asia","Georgia",NA,NA,"2017"
"1088","Asia","Western Asia","Israel",NA,NA,"2017"
"1089","Asia","Western Asia","Jordan",NA,NA,"2017"
"1090","Asia","Western Asia","Kuwait",NA,NA,"2017"
"1091","Asia","Western Asia","Lebanon",NA,NA,"2017"
"1092","Asia","Western Asia","Oman","1.37","64","2017"
"1093","Asia","Western Asia","Qatar",NA,NA,"2017"
"1094","Asia","Western Asia","Saudi Arabia","5.57","1845","2017"
"1095","Asia","Western Asia","State of Palestine",NA,NA,"2017"
"1096","Asia","Western Asia","Syrian Arab Republic",NA,NA,"2017"
"1097","Asia","Western Asia","Turkey",NA,NA,"2017"
"1098","Asia","Western Asia","United Arab Emirates","2.35","223","2017"
"1099","Asia","Western Asia","Yemen",NA,NA,"2017"
"1100","Europe","Eastern Europe","Belarus",NA,NA,"2017"
"1101","Europe","Eastern Europe","Bulgaria","39.58","2811","2017"
"1102","Europe","Eastern Europe","Czech Republic","44.8","4767","2017"
"1103","Europe","Eastern Europe","Hungary",NA,NA,"2017"
"1104","Europe","Eastern Europe","Poland","19.239999999999998","7304","2017"
"1105","Europe","Eastern Europe","Republic of Moldova",NA,NA,"2017"
"1106","Europe","Eastern Europe","Romania","1.38","272","2017"
"1107","Europe","Eastern Europe","Russian Federation","15.96","23223","2017"
"1108","Europe","Eastern Europe","Slovakia","30.14","1642","2017"
"1109","Europe","Eastern Europe","Ukraine","3.63","1615","2017"
"1110","Europe","Northern Europe","Denmark","33.22","1904","2017"
"1111","Europe","Northern Europe","Estonia","5.76","76","2017"
"1112","Europe","Northern Europe","Finland","28.69","1581","2017"
"1113","Europe","Northern Europe","Iceland","30.84","103","2017"
"1114","Europe","Northern Europe","Ireland","85.15","4047","2017"
"1115","Europe","Northern Europe","Latvia","33.68","657","2017"
"1116","Europe","Northern Europe","Lithuania","6.26","178","2017"
"1117","Europe","Northern Europe","Norway","39.880000000000003","2112","2017"
"1118","Europe","Northern Europe","Sweden","47.3","4685","2017"
"1119","Europe","Southern Europe","Albania","4.33","125","2017"
"1120","Europe","Southern Europe","Andorra",NA,NA,"2017"
"1121","Europe","Southern Europe","Bosnia and Herzegovina","22.43","752","2017"
"1122","Europe","Southern Europe","Croatia","19.079999999999998","798","2017"
"1123","Europe","Southern Europe","Greece","14.29","1510","2017"
"1124","Europe","Southern Europe","Holy See",NA,NA,"2017"
"1125","Europe","Southern Europe","Italy","108.41","65775","2017"
"1126","Europe","Southern Europe","Malta",NA,NA,"2017"
"1127","Europe","Southern Europe","Montenegro","23.41","147","2017"
"1128","Europe","Southern Europe","North Macedonia","7.11","148","2017"
"1129","Europe","Southern Europe","Portugal","5.68","584","2017"
"1130","Europe","Southern Europe","Serbia","14.54","1284","2017"
"1131","Europe","Southern Europe","Slovenia","67.34","1398","2017"
"1132","Europe","Southern Europe","Spain","38.78","18089","2017"
"1133","Europe","Western Europe","Austria",NA,NA,"2017"
"1134","Europe","Western Europe","Belgium","607.38","69363","2017"
"1135","Europe","Western Europe","France",NA,NA,"2017"
"1136","Europe","Western Europe","Germany","165.81","137058","2017"
"1137","Europe","Western Europe","Liechtenstein",NA,NA,"2017"
"1138","Europe","Western Europe","Luxembourg","98.82","585","2017"
"1139","Europe","Western Europe","Monaco",NA,NA,"2017"
"1140","Europe","Western Europe","Netherlands","28.14","4789","2017"
"1141","Europe","Western Europe","Switzerland","6.93","586","2017"
"1142","Oceania","Australia and New Zealand","Australia","296.77999999999997","72964","2017"
"1143","Oceania","Australia and New Zealand","New Zealand","521.63","24527","2017"
"1144","Oceania","Melanesia","Solomon Islands",NA,NA,"2017"
